issue,page_number,scan_rel_path,docx_tables,old_findings,new_findings,category
1973_10,4,1973/10/IMG_0160_1L.jpg,0,1,0,убранный шум
1973_10,6,1973/10/IMG_0161_1L.jpg,1,1,1,согласие
1973_10,11,1973/10/IMG_0163_2R.jpg,0,1,1,пропуск FineReader
1973_10,12,1973/10/IMG_0164_1L.jpg,1,1,1,согласие
1973_10,27,1973/10/IMG_0171_2R.jpg,0,1,1,пропуск FineReader
1973_10,45,1973/10/IMG_0180_2R.jpg,1,1,1,согласие
1973_10,48,1973/10/IMG_0182_1L.jpg,1,1,1,согласие
1973_10,50,1973/10/IMG_0183_1L.jpg,0,1,1,пропуск FineReader
1973_10,51,1973/10/IMG_0183_2R.jpg,1,0,0,оба не увидели
1973_10,62,1973/10/IMG_0189_1L.jpg,1,1,1,согласие
1973_10,71,1973/10/IMG_0193_2R.jpg,1,1,1,согласие
1973_11,3,1973/11/IMG_0209_2R.jpg,0,1,1,пропуск FineReader
1973_11,4,1973/11/IMG_0210_1L.jpg,0,1,0,убранный шум
1973_11,41,1973/11/IMG_0228_2R.jpg,1,1,1,согласие
1973_11,47,1973/11/IMG_0231_2R.jpg,1,0,0,оба не увидели
1973_11,52,1973/11/IMG_0234_1L.jpg,1,1,1,согласие
1973_11,53,1973/11/IMG_0234_2R.jpg,1,1,1,согласие
1973_11,67,1973/11/IMG_0241_2R.jpg,1,1,1,согласие
1973_11,73,1973/11/IMG_0244_2R.jpg,1,0,0,оба не увидели
1973_11,80,1973/11/IMG_0248_1L.jpg,0,1,1,пропуск FineReader
1973_11,82,1973/11/IMG_0249_1L.jpg,0,1,1,пропуск FineReader
1973_11,83,1973/11/IMG_0249_2R.jpg,1,1,1,согласие
1973_11,84,1973/11/IMG_0250_1L.jpg,1,1,1,согласие
1973_12,3,1973/12/IMG_0259_2R.jpg,1,1,0,новый потерял
1973_12,4,1973/12/IMG_0260_1L.jpg,0,1,0,убранный шум
1973_12,82,1973/12/IMG_0299_1L.jpg,1,1,1,согласие
1973_12,83,1973/12/IMG_0299_2R.jpg,1,1,1,согласие
1973_12,84,1973/12/IMG_0300_1L.jpg,1,1,1,согласие
1973_12,85,1973/12/IMG_0300_2R.jpg,1,1,1,согласие
1973_12,86,1973/12/IMG_0301_1L.jpg,2,1,1,согласие
1973_12,87,1973/12/IMG_0301_2R.jpg,1,1,1,согласие
1973_12,88,1973/12/IMG_0302_1L.jpg,1,1,1,согласие
1973_12,89,1973/12/IMG_0302_2R.jpg,1,1,1,согласие
1973_12,90,1973/12/IMG_0303_1L.jpg,1,1,1,согласие
1973_12,91,1973/12/IMG_0303_2R.jpg,1,1,1,согласие
1973_12,92,1973/12/IMG_0304_1L.jpg,1,0,0,оба не увидели
1973_12,94,1973/12/IMG_0305_1L.jpg,3,0,0,оба не увидели
1973_12,96,1973/12/IMG_0306_1L.jpg,1,0,0,оба не увидели
1973_12,97,1973/12/IMG_0306_2R.jpg,1,0,0,оба не увидели
1974_01,3,1974/01/IMG_0004_2R.jpg,1,1,0,новый потерял
1974_01,4,1974/01/IMG_0005_1_1L.jpg,0,1,0,убранный шум
1974_01,36,1974/01/IMG_0021_1L.jpg,0,1,1,пропуск FineReader
1974_01,37,1974/01/IMG_0021_2R.jpg,1,1,0,новый потерял
1974_01,65,1974/01/IMG_0035_2R.jpg,0,1,1,пропуск FineReader
1974_01,68,1974/01/IMG_0037_1L.jpg,1,1,1,согласие
1974_01,89,1974/01/IMG_0047_2R.jpg,1,1,1,согласие
1974_02,3,1974/02/IMG_0054_2R.jpg,0,1,1,пропуск FineReader
1974_02,4,1974/02/IMG_0055_1L.jpg,0,1,0,убранный шум
1974_02,28,1974/02/IMG_0067_1L.jpg,1,1,1,согласие
1974_02,38,1974/02/IMG_0072_1L.jpg,1,1,1,согласие
1974_02,65,1974/02/IMG_0085_2R.jpg,1,1,1,согласие
1974_02,92,1974/02/IMG_0099_1L.jpg,1,1,1,согласие
1974_02,96,1974/02/IMG_0101_1L.jpg,0,1,1,пропуск FineReader
1974_03,3,1974/03/IMG_0104_2R.jpg,1,1,1,согласие
1974_03,4,1974/03/IMG_0105_1L.jpg,0,1,0,убранный шум
1974_03,55,1974/03/IMG_0130_2R.jpg,2,2,2,согласие
1974_03,57,1974/03/IMG_0131_2R.jpg,1,1,1,согласие
1974_03,60,1974/03/IMG_0133_1L.jpg,1,1,1,согласие
1974_03,61,1974/03/IMG_0133_2R.jpg,1,1,1,согласие
1974_03,79,1974/03/IMG_0142_2R.jpg,0,1,1,пропуск FineReader
1974_03,80,1974/03/IMG_0143_1L.jpg,0,1,0,убранный шум
1974_03,89,1974/03/IMG_0147_2R.jpg,0,1,1,пропуск FineReader
1974_04,3,1974/04/IMG_0004_2R.jpg,0,1,0,убранный шум
1974_04,4,1974/04/IMG_0005_1L.jpg,0,1,0,убранный шум
1974_04,62,1974/04/IMG_0034_1L.jpg,2,0,0,оба не увидели
1974_04,63,1974/04/IMG_0034_2R.jpg,0,1,1,пропуск FineReader
1974_04,69,1974/04/IMG_0037_2R.jpg,1,1,1,согласие
1974_04,70,1974/04/IMG_0038_1L.jpg,1,1,1,согласие
1974_04,72,1974/04/IMG_0039_1L.jpg,0,1,1,пропуск FineReader
1974_04,73,1974/04/IMG_0039_2R.jpg,0,1,1,пропуск FineReader
1974_04,74,1974/04/IMG_0040_1L.jpg,1,1,1,согласие
1974_04,75,1974/04/IMG_0040_2R.jpg,1,1,1,согласие
1974_04,97,1974/04/IMG_0051_2R.jpg,0,1,0,убранный шум
1974_05,3,1974/05/IMG_0054_2R.jpg,0,1,1,пропуск FineReader
1974_05,4,1974/05/IMG_0055_1L.jpg,0,1,0,убранный шум
1974_05,39,1974/05/IMG_0072_2R.jpg,1,1,1,согласие
1974_05,49,1974/05/IMG_0077_2R.jpg,2,1,1,согласие
1974_05,50,1974/05/IMG_0078_1L.jpg,1,1,1,согласие
1974_05,51,1974/05/IMG_0078_2R.jpg,2,1,1,согласие
1974_05,52,1974/05/IMG_0079_1L.jpg,1,1,1,согласие
1974_05,55,1974/05/IMG_0080_2R.jpg,1,1,1,согласие
1974_05,68,1974/05/IMG_0087_1L.jpg,0,1,0,убранный шум
1974_05,69,1974/05/IMG_0087_2R.jpg,1,1,1,согласие
1974_05,74,1974/05/IMG_0090_1L.jpg,1,1,1,согласие
1974_06,3,1974/06/IMG_0104_2R.jpg,1,1,1,согласие
1974_06,4,1974/06/IMG_0105_1L.jpg,0,1,0,убранный шум
1974_06,24,1974/06/IMG_0115_1L.jpg,0,1,1,пропуск FineReader
1974_06,25,1974/06/IMG_0115_2R.jpg,1,0,0,оба не увидели
1974_06,29,1974/06/IMG_0117_2R.jpg,1,0,0,оба не увидели
1974_06,73,1974/06/IMG_0139_2R.jpg,1,1,1,согласие
1974_06,97,1974/06/IMG_0151_2R.jpg,1,1,1,согласие
1974_07,3,1974/07/IMG_0004_2R.jpg,1,1,0,новый потерял
1974_07,4,1974/07/IMG_0005_1L.jpg,0,1,0,убранный шум
1974_07,12,1974/07/IMG_0009_1L.jpg,1,0,0,оба не увидели
1974_07,13,1974/07/IMG_0009_2R.jpg,1,0,0,оба не увидели
1974_07,14,1974/07/IMG_0010_1L.jpg,1,0,0,оба не увидели
1974_07,16,1974/07/IMG_0011_1L.jpg,1,0,0,оба не увидели
1974_07,26,1974/07/IMG_0016_1L.jpg,1,1,1,согласие
1974_07,29,1974/07/IMG_0017_2R.jpg,1,1,1,согласие
1974_07,67,1974/07/IMG_0036_2R.jpg,0,1,1,пропуск FineReader
1974_07,96,1974/07/IMG_0051_1L.jpg,1,1,1,согласие
1974_08,3,1974/08/IMG_0054_2R.jpg,0,1,0,убранный шум
1974_08,4,1974/08/IMG_0055_1L.jpg,0,1,0,убранный шум
1974_08,27,1974/08/IMG_0066_2R.jpg,1,1,1,согласие
1974_08,58,1974/08/IMG_0082_1L.jpg,1,1,1,согласие
1974_08,96,1974/08/IMG_0101_1L.jpg,1,1,1,согласие
1974_09,3,1974/09/IMG_0104_2R.jpg,0,1,0,убранный шум
1974_09,4,1974/09/IMG_0105_1L.jpg,0,1,0,убранный шум
1974_09,21,1974/09/IMG_0113_2R.jpg,1,1,1,согласие
1974_09,22,1974/09/IMG_0114_1L.jpg,1,1,1,согласие
1974_09,45,1974/09/IMG_0125_2R.jpg,1,1,1,согласие
1974_10,3,1974/10/IMG_0004_2R.jpg,0,1,1,пропуск FineReader
1974_10,4,1974/10/IMG_0005_1L.jpg,0,1,0,убранный шум
1974_10,31,1974/10/IMG_0017_2R.jpg,1,1,1,согласие
1974_10,54,1974/10/IMG_0029_1L.jpg,0,2,0,убранный шум
1974_10,56,1974/10/IMG_0030_1L.jpg,0,1,1,пропуск FineReader
1974_10,67,1974/10/IMG_0035_2R.jpg,1,1,1,согласие
1974_10,92,1974/10/IMG_0048_1L.jpg,2,1,1,согласие
1974_10,96,1974/10/IMG_0050_1L.jpg,1,1,1,согласие
1974_10,97,1974/10/IMG_0050_2R.jpg,0,1,0,убранный шум
1974_11,3,1974/11/IMG_0053_2R.jpg,0,1,0,убранный шум
1974_11,4,1974/11/IMG_0054_1L.jpg,0,1,0,убранный шум
1974_11,17,1974/11/IMG_0060_2R.jpg,2,2,2,согласие
1974_11,18,1974/11/IMG_0061_1L.jpg,1,1,1,согласие
1974_11,48,1974/11/IMG_0076_1L.jpg,0,1,1,пропуск FineReader
1974_11,50,1974/11/IMG_0077_1L.jpg,1,1,1,согласие
1974_11,66,1974/11/IMG_0085_1L.jpg,1,1,1,согласие
1974_12,3,1974/12/IMG_0103_2R.jpg,0,1,0,убранный шум
1974_12,4,1974/12/IMG_0104_1L.jpg,0,1,0,убранный шум
1974_12,30,1974/12/IMG_0117_1L.jpg,1,1,1,согласие
1974_12,31,1974/12/IMG_0117_2R.jpg,1,1,1,согласие
1974_12,34,1974/12/IMG_0119_1L.jpg,0,1,1,пропуск FineReader
1974_12,38,1974/12/IMG_0121_1L.jpg,0,2,1,пропуск FineReader
1974_12,40,1974/12/IMG_0122_1L.jpg,0,2,1,пропуск FineReader
1974_12,41,1974/12/IMG_0122_2R.jpg,1,1,1,согласие
1974_12,42,1974/12/IMG_0123_1L.jpg,0,2,1,пропуск FineReader
1974_12,45,1974/12/IMG_0124_2R.jpg,1,1,1,согласие
1974_12,46,1974/12/IMG_0125_1L.jpg,1,1,1,согласие
1974_12,49,1974/12/IMG_0126_2R.jpg,1,1,1,согласие
1974_12,50,1974/12/IMG_0127_1L.jpg,1,1,1,согласие
1974_12,58,1974/12/IMG_0131_1L.jpg,0,1,0,убранный шум
1974_12,69,1974/12/IMG_0136_2R.jpg,0,1,0,убранный шум
1975_01,3,1975/01/IMG_0004_2R.jpg,1,1,0,новый потерял
1975_01,4,1975/01/IMG_0005_1L.jpg,0,1,0,убранный шум
1975_01,15,1975/01/IMG_0010_2R.jpg,1,1,1,согласие
1975_01,42,1975/01/IMG_0024_1L.jpg,1,0,0,оба не увидели
1975_01,43,1975/01/IMG_0024_2R.jpg,1,1,1,согласие
1975_01,45,1975/01/IMG_0025_2R.jpg,1,1,1,согласие
1975_01,47,1975/01/IMG_0026_2R.jpg,1,1,1,согласие
1975_01,72,1975/01/IMG_0039_1L.jpg,1,1,1,согласие
1975_01,75,1975/01/IMG_0040_2R.jpg,1,1,1,согласие
1975_01,80,1975/01/IMG_0043_1L.jpg,0,1,0,убранный шум
1975_02,3,1975/02/IMG_0053_2R.jpg,0,1,0,убранный шум
1975_02,4,1975/02/IMG_0054_1L.jpg,1,1,0,новый потерял
1975_02,32,1975/02/IMG_0068_1L.jpg,1,1,1,согласие
1975_02,33,1975/02/IMG_0068_2R.jpg,1,1,1,согласие
1975_02,35,1975/02/IMG_0069_2R.jpg,1,1,1,согласие
1975_02,37,1975/02/IMG_0070_2R.jpg,1,1,1,согласие
1975_02,42,1975/02/IMG_0073_1L.jpg,0,2,0,убранный шум
1975_02,46,1975/02/IMG_0075_1L.jpg,1,0,0,оба не увидели
1975_02,53,1975/02/IMG_0078_2R.jpg,0,1,0,убранный шум
1975_02,65,1975/02/IMG_0084_2R.jpg,1,0,0,оба не увидели
1975_02,66,1975/02/IMG_0085_1L.jpg,2,1,1,согласие
1975_02,67,1975/02/IMG_0085_2R.jpg,3,2,2,согласие
1975_02,93,1975/02/IMG_0098_2R.jpg,1,1,1,согласие
1975_03,3,1975/03/IMG_0103_2R.jpg,1,1,1,согласие
1975_03,4,1975/03/IMG_0104_1L.jpg,0,1,0,убранный шум
1975_03,80,1975/03/IMG_0142_1L.jpg,1,1,1,согласие
1975_03,81,1975/03/IMG_0142_2R.jpg,1,1,1,согласие
1975_04,3,1975/04/IMG_0004_2R.jpg,1,1,0,новый потерял
1975_04,4,1975/04/IMG_0005_1L.jpg,0,1,1,пропуск FineReader
1975_04,85,1975/04/IMG_0045_2R.jpg,1,1,1,согласие
1975_04,98,1975/04/IMG_0052_1L.jpg,0,1,0,убранный шум
1975_05,3,1975/05/IMG_0054_2R.jpg,1,1,0,новый потерял
1975_05,4,1975/05/IMG_0055_1L.jpg,0,1,0,убранный шум
1975_05,21,1975/05/IMG_0063_2R.jpg,1,1,1,согласие
1975_05,85,1975/05/IMG_0095_2R.jpg,3,2,2,согласие
1975_05,86,1975/05/IMG_0096_1L.jpg,2,2,2,согласие
1975_05,87,1975/05/IMG_0096_2R.jpg,1,1,1,согласие
1975_05,88,1975/05/IMG_0097_1L.jpg,1,2,0,новый потерял
1975_06,3,1975/06/IMG_0104_2R.jpg,0,1,1,пропуск FineReader
1975_06,4,1975/06/IMG_0105_1L.jpg,0,1,0,убранный шум
1975_06,17,1975/06/IMG_0111_2R.jpg,0,1,1,пропуск FineReader
1975_06,18,1975/06/IMG_0112_1L.jpg,1,1,1,согласие
1975_06,20,1975/06/IMG_0113_1L.jpg,1,1,1,согласие
1975_06,51,1975/06/IMG_0128_2R.jpg,1,1,1,согласие
1975_06,67,1975/06/IMG_0136_2R.jpg,1,2,2,согласие
1975_06,71,1975/06/IMG_0138_2R.jpg,2,2,2,согласие
1975_07,3,1975/07/IMG_0004_2R.jpg,0,1,0,убранный шум
1975_07,4,1975/07/IMG_0005_1L.jpg,1,1,0,новый потерял
1975_07,7,1975/07/IMG_0006_2R.jpg,1,1,1,согласие
1975_07,8,1975/07/IMG_0007_1L.jpg,1,1,1,согласие
1975_07,9,1975/07/IMG_0007_2R.jpg,1,1,1,согласие
1975_07,35,1975/07/IMG_0020_2R.jpg,1,1,1,согласие
1975_07,42,1975/07/IMG_0024_1L.jpg,1,1,1,согласие
1975_07,44,1975/07/IMG_0025_1L.jpg,1,1,1,согласие
1975_07,45,1975/07/IMG_0025_2R.jpg,1,0,0,оба не увидели
1975_07,50,1975/07/IMG_0028_1L.jpg,1,1,1,согласие
1975_07,55,1975/07/IMG_0030_2R.jpg,1,1,1,согласие
1975_07,59,1975/07/IMG_0033_2R.jpg,0,1,1,пропуск FineReader
1975_07,64,1975/07/IMG_0036_1L.jpg,0,1,0,убранный шум
1975_07,69,1975/07/IMG_0038_2R.jpg,1,1,1,согласие
1975_07,72,1975/07/IMG_0040_1L.jpg,1,1,1,согласие
1975_07,96,1975/07/IMG_0052_1L.jpg,1,0,0,оба не увидели
1975_08,3,1975/08/IMG_0055_2R.jpg,0,1,1,пропуск FineReader
1975_08,4,1975/08/IMG_0056_1L.jpg,0,1,0,убранный шум
1975_08,39,1975/08/IMG_0073_2R.jpg,1,1,1,согласие
1975_08,41,1975/08/IMG_0074_2R.jpg,2,2,2,согласие
1975_08,42,1975/08/IMG_0075_1L.jpg,1,1,1,согласие
1975_08,45,1975/08/IMG_0076_2R.jpg,0,1,1,пропуск FineReader
1975_08,52,1975/08/IMG_0080_1L.jpg,1,1,1,согласие
1975_09,3,1975/09/IMG_0105_2R.jpg,0,1,0,убранный шум
1975_09,4,1975/09/IMG_0106_1L.jpg,0,1,0,убранный шум
1975_09,11,1975/09/IMG_0109_2R.jpg,1,1,1,согласие
1975_09,51,1975/09/IMG_0129_2R.jpg,1,1,1,согласие
1975_09,62,1975/09/IMG_0135_1L.jpg,1,1,1,согласие
1975_10,3,1975/10/IMG_0004_2R.jpg,1,1,0,новый потерял
1975_10,4,1975/10/IMG_0005_1L.jpg,0,1,1,пропуск FineReader
1975_10,32,1975/10/IMG_0019_1L.jpg,1,1,1,согласие
1975_10,59,1975/10/IMG_0032_2R.jpg,1,0,0,оба не увидели
1975_10,60,1975/10/IMG_0033_1L.jpg,2,1,1,согласие
1975_10,63,1975/10/IMG_0034_2R.jpg,1,1,1,согласие
1975_11,3,1975/11/IMG_0054_2R.jpg,0,1,0,убранный шум
1975_11,4,1975/11/IMG_0055_1L.jpg,0,1,0,убранный шум
1975_11,27,1975/11/IMG_0066_2R.jpg,1,1,1,согласие
1975_11,36,1975/11/IMG_0071_1L.jpg,1,1,1,согласие
1975_11,68,1975/11/IMG_0087_1L.jpg,0,1,1,пропуск FineReader
1975_11,69,1975/11/IMG_0087_2R.jpg,0,1,1,пропуск FineReader
1975_11,70,1975/11/IMG_0088_1L.jpg,1,1,1,согласие
1975_11,72,1975/11/IMG_0089_1L.jpg,0,1,1,пропуск FineReader
1975_11,73,1975/11/IMG_0089_2R.jpg,1,1,1,согласие
1975_11,75,1975/11/IMG_0090_2R.jpg,1,1,1,согласие
1975_11,97,1975/11/IMG_0101_2R.jpg,2,2,2,согласие
1975_11,98,1975/11/IMG_0102_1L.jpg,0,1,0,убранный шум
1975_12,3,1975/12/IMG_0104_2R.jpg,0,1,0,убранный шум
1975_12,4,1975/12/IMG_0105_1L.jpg,1,1,0,новый потерял
1975_12,36,1975/12/IMG_0121_1L.jpg,1,1,1,согласие
1975_12,91,1975/12/IMG_0148_2R.jpg,1,1,1,согласие
1976_01,3,1976/01/IMG_0004_2R.jpg,0,1,1,пропуск FineReader
1976_01,4,1976/01/IMG_0005_1L.jpg,0,1,0,убранный шум
1976_01,24,1976/01/IMG_0015_1L.jpg,1,1,1,согласие
1976_01,73,1976/01/IMG_0039_2R.jpg,1,1,1,согласие
1976_02,2,1976/02/IMG_0054_1L.jpg,1,0,0,оба не увидели
1976_02,3,1976/02/IMG_0054_2R.jpg,0,1,0,убранный шум
1976_02,4,1976/02/IMG_0055_1L.jpg,0,1,1,пропуск FineReader
1976_02,32,1976/02/IMG_0069_1L.jpg,0,1,0,убранный шум
1976_02,33,1976/02/IMG_0069_2R.jpg,1,1,1,согласие
1976_03,3,1976/03/IMG_0104_2R.jpg,0,1,0,убранный шум
1976_03,4,1976/03/IMG_0105_1L.jpg,0,1,0,убранный шум
1976_03,32,1976/03/IMG_0119_1L.jpg,0,1,1,пропуск FineReader
1976_03,33,1976/03/IMG_0119_2R.jpg,1,0,0,оба не увидели
1976_04,3,1976/04/IMG_0004_2R.jpg,0,1,1,пропуск FineReader
1976_04,4,1976/04/IMG_0005_1L.jpg,0,1,0,убранный шум
1976_04,35,1976/04/IMG_0020_2R.jpg,1,1,1,согласие
1976_04,36,1976/04/IMG_0021_1L.jpg,1,1,1,согласие
1976_04,38,1976/04/IMG_0022_1L.jpg,1,1,1,согласие
1976_04,66,1976/04/IMG_0036_1L.jpg,0,1,1,пропуск FineReader
1976_04,67,1976/04/IMG_0036_2R.jpg,2,2,2,согласие
1976_04,68,1976/04/IMG_0037_1L.jpg,1,1,1,согласие
1976_04,69,1976/04/IMG_0037_2R.jpg,2,1,1,согласие
1976_04,70,1976/04/IMG_0038_1L.jpg,1,1,1,согласие
1976_04,71,1976/04/IMG_0038_2R.jpg,1,1,1,согласие
1976_04,72,1976/04/IMG_0039_1L.jpg,1,1,1,согласие
1976_05,3,1976/05/IMG_0054_2R.jpg,0,1,1,пропуск FineReader
1976_05,4,1976/05/IMG_0055_1L.jpg,0,1,0,убранный шум
1976_05,22,1976/05/IMG_0064_1L.jpg,1,1,1,согласие
1976_05,32,1976/05/IMG_0069_1L.jpg,1,1,1,согласие
1976_05,37,1976/05/IMG_0071_2R.jpg,1,1,1,согласие
1976_05,46,1976/05/IMG_0076_1L.jpg,2,2,2,согласие
1976_05,66,1976/05/IMG_0086_1L.jpg,0,1,1,пропуск FineReader
1976_05,74,1976/05/IMG_0090_1L.jpg,1,1,1,согласие
1976_06,3,1976/06/IMG_0104_2R.jpg,0,1,0,убранный шум
1976_06,4,1976/06/IMG_0105_1L.jpg,1,1,0,новый потерял
1976_06,41,1976/06/IMG_0123_2R.jpg,0,1,1,пропуск FineReader
1976_06,42,1976/06/IMG_0124_1L.jpg,1,1,1,согласие
1976_06,85,1976/06/IMG_0145_2R.jpg,1,1,1,согласие
1976_07,3,1976/07/IMG_0004_2R.jpg,0,1,1,пропуск FineReader
1976_07,4,1976/07/IMG_0005_1L.jpg,0,1,0,убранный шум
1976_07,20,1976/07/IMG_0013_1L.jpg,1,0,0,оба не увидели
1976_07,43,1976/07/IMG_0024_2R.jpg,1,0,0,оба не увидели
1976_07,72,1976/07/IMG_0039_1L.jpg,1,1,1,согласие
1976_07,73,1976/07/IMG_0039_2R.jpg,1,1,1,согласие
1976_07,74,1976/07/IMG_0040_1L.jpg,2,2,2,согласие
1976_07,75,1976/07/IMG_0040_2R.jpg,1,1,1,согласие
1976_08,3,1976/08/IMG_0054_2R.jpg,0,1,1,пропуск FineReader
1976_08,4,1976/08/IMG_0055_1L.jpg,0,1,0,убранный шум
1976_08,8,1976/08/IMG_0057_1L.jpg,1,1,1,согласие
1976_08,28,1976/08/IMG_0067_1L.jpg,1,1,1,согласие
1976_08,30,1976/08/IMG_0068_1L.jpg,0,1,1,пропуск FineReader
1976_08,40,1976/08/IMG_0073_1L.jpg,0,1,1,пропуск FineReader
1976_08,41,1976/08/IMG_0073_2R.jpg,1,1,1,согласие
1976_08,67,1976/08/IMG_0086_2R.jpg,2,2,2,согласие
1976_08,68,1976/08/IMG_0087_1L.jpg,0,1,1,пропуск FineReader
1976_08,70,1976/08/IMG_0088_1L.jpg,1,1,1,согласие
1976_08,75,1976/08/IMG_0090_2R.jpg,1,1,1,согласие
1976_08,78,1976/08/IMG_0092_1L.jpg,1,1,1,согласие
1976_09,3,1976/09/IMG_0104_2R.jpg,1,1,0,новый потерял
1976_09,4,1976/09/IMG_0105_1L.jpg,0,1,0,убранный шум
1976_09,8,1976/09/IMG_0107_1L.jpg,1,1,1,согласие
1976_09,12,1976/09/IMG_0109_1L.jpg,0,1,1,пропуск FineReader
1976_09,15,1976/09/IMG_0110_2R.jpg,1,0,0,оба не увидели
1976_10,3,1976/10/0040_2R.jpg,0,1,1,пропуск FineReader
1976_10,4,1976/10/0050_1L.jpg,0,1,0,убранный шум
1976_10,7,1976/10/0070_2R.jpg,1,1,1,согласие
1976_10,13,1976/10/0100_2R.jpg,0,1,0,убранный шум
1976_10,31,1976/10/0190_2R.jpg,1,1,1,согласие
1976_10,62,1976/10/0350_1L.jpg,1,1,1,согласие
1976_10,63,1976/10/0350_2R.jpg,1,1,1,согласие
1976_10,74,1976/10/0410_1L.jpg,1,1,1,согласие
1976_10,77,1976/10/0420_2R.jpg,1,1,1,согласие
1976_10,79,1976/10/0430_2R.jpg,1,1,1,согласие
1976_11,3,1976/11/0020_2R.jpg,0,1,1,пропуск FineReader
1976_11,4,1976/11/0030_1L.jpg,0,1,0,убранный шум
1976_11,38,1976/11/0200_1L.jpg,1,1,1,согласие
1976_11,39,1976/11/0200_2R.jpg,1,1,1,согласие
1976_11,55,1976/11/0280_2R.jpg,0,1,1,пропуск FineReader
1976_11,70,1976/11/0360_1L.jpg,1,1,1,согласие
1976_11,72,1976/11/0370_1L.jpg,1,1,1,согласие
1976_11,74,1976/11/0380_1L.jpg,1,2,0,новый потерял
1976_11,75,1976/11/0380_2R.jpg,0,1,0,убранный шум
1976_11,76,1976/11/0390_1L.jpg,0,1,0,убранный шум
1976_11,77,1976/11/0390_2R.jpg,1,1,1,согласие
1976_12,3,1976/12/0020_2R.jpg,0,1,1,пропуск FineReader
1976_12,4,1976/12/0030_1L.jpg,1,1,0,новый потерял
1976_12,23,1976/12/0120_2R.jpg,1,1,1,согласие
1976_12,24,1976/12/0130_1L.jpg,1,1,1,согласие
1976_12,25,1976/12/0130_2R.jpg,1,2,2,согласие
1976_12,26,1976/12/0140_1L.jpg,1,1,1,согласие
1976_12,27,1976/12/0140_2R.jpg,1,2,2,согласие
1976_12,30,1976/12/0160_1L.jpg,0,1,1,пропуск FineReader
1976_12,31,1976/12/0160_2R.jpg,0,1,1,пропуск FineReader
1976_12,56,1976/12/0290_1L.jpg,1,1,1,согласие
1976_12,58,1976/12/0300_1L.jpg,2,1,1,согласие
1976_12,67,1976/12/0340_2R.jpg,1,1,1,согласие
